algorithm,seed,timestep,episode_return_mean
IPPO,4,2326528,-2553.2651405973684
IPPO,4,2338816,-2559.211440900063
IPPO,4,2347008,-2589.196126396841
IPPO,4,2359296,-2534.840944190304
IPPO,4,2367488,-2568.356232540688
IPPO,4,2379776,-2523.0911206392743
IPPO,4,2387968,-2578.712695095169
IPPO,4,2400256,-2586.94789607611
IPPO,4,2408448,-2527.8073846786256
IPPO,4,2420736,-2557.396903178116
IPPO,4,2428928,-2502.3115135531125
IPPO,4,2441216,-2487.4018406916525
IPPO,4,2449408,-2558.4008167925977
IPPO,4,2461696,-2499.095687121038
IPPO,4,2469888,-2512.276857733796
IPPO,4,2482176,-2542.115159032417
IPPO,4,2490368,-2546.8714763300663
IPPO,4,2502656,-2544.582334056554
IPPO,4,2510848,-2552.992992236497
IPPO,4,2523136,-2567.890947994053
IPPO,4,2531328,-2545.5393571841355
IPPO,4,2543616,-2567.031143906981
IPPO,4,2551808,-2577.5783460846296
IPPO,4,2564096,-2537.001276000193
IPPO,4,2572288,-2530.167309344938
IPPO,4,2584576,-2517.419980524
IPPO,4,2592768,-2504.114575825444
IPPO,4,2605056,-2529.568152016908
IPPO,4,2613248,-2522.436749707869
IPPO,4,2625536,-2503.118642769044
IPPO,4,2633728,-2500.8241695993925
IPPO,4,2646016,-2481.399540410075
IPPO,4,2654208,-2512.6021110621923
IPPO,4,2666496,-2430.4067621198947
IPPO,4,2674688,-2416.826015082672
IPPO,4,2686976,-2415.9132244390835
IPPO,4,2695168,-2400.237629982194
IPPO,4,2707456,-2420.9944186578323
IPPO,4,2715648,-2531.4045865685016
IPPO,4,2727936,-2509.214362830902
IPPO,4,2736128,-2506.933265640931
IPPO,4,2748416,-2413.9686813714584
IPPO,4,2756608,-2412.471680553549
IPPO,4,2768896,-2428.9533349322974
IPPO,4,2777088,-2480.9218509456214
IPPO,4,2789376,-2436.032194640654
IPPO,4,2797568,-2443.4139701464287
IPPO,4,2809856,-2456.4483172674827
IPPO,4,2818048,-2424.0861155686257
IPPO,4,2830336,-2411.292559482301
IPPO,4,2838528,-2438.597285387359
IPPO,4,2850816,-2404.641680256984
IPPO,4,2859008,-2396.925669407949
IPPO,4,2871296,-2434.756495586227
IPPO,4,2879488,-2443.1457589937672
IPPO,4,2891776,-2383.324932762587
IPPO,4,2899968,-2376.173541804531
IPPO,4,2912256,-2380.592559183784
IPPO,4,2920448,-2427.702424640466
IPPO,4,2932736,-2428.9173620554143
IPPO,4,2940928,-2383.515415609263
IPPO,4,2953216,-2438.9312431256303
IPPO,4,2961408,-2440.345802148464
IPPO,4,2973696,-2436.774815224232
IPPO,4,2981888,-2433.308700687928
IPPO,4,2994176,-2385.026408309807
IPPO,4,3002368,-2453.077985403284
IPPO,4,3014656,-2380.6351058744604
IPPO,4,3022848,-2383.444020539079
IPPO,4,3035136,-2361.937151076958
IPPO,4,3043328,-2366.426024270043
IPPO,4,3055616,-2466.0913881829583
IPPO,4,3063808,-2361.2969773858986
IPPO,4,3076096,-2467.852692945313
IPPO,4,3084288,-2473.211085710278
IPPO,4,3096576,-2469.085878612542
IPPO,4,3104768,-2467.330480498484
IPPO,4,3117056,-2369.201929400875
IPPO,4,3125248,-2463.667277983558
IPPO,4,3137536,-2482.451955908424
IPPO,4,3145728,-2357.145523260072
IPPO,4,3158016,-2523.791209259924
IPPO,4,3166208,-2362.5831592541863
IPPO,4,3178496,-2374.5292399575646
IPPO,4,3186688,-2555.245244544263
IPPO,4,3198976,-2360.894182221589
IPPO,4,3207168,-2355.408922707097
IPPO,4,3219456,-2356.1813743126786
IPPO,4,3227648,-2556.050044426905
IPPO,4,3239936,-2543.4760137573508
IPPO,4,3248128,-2540.781170588394
IPPO,4,3260416,-2396.792869227049
IPPO,4,3268608,-2545.538408569234
IPPO,4,3280896,-2536.2343907067057
IPPO,4,3289088,-2376.948780229324
IPPO,4,3301376,-2520.103431853373
IPPO,4,3309568,-2374.229477947755
IPPO,4,3321856,-2368.1176850700363
IPPO,4,3330048,-2524.695542137236
IPPO,4,3342336,-2364.018015813193
IPPO,4,3350528,-2366.9535491276024
IPPO,4,3362816,-2359.6223200650065
IPPO,4,3371008,-2367.690106671042
IPPO,4,3383296,-2391.0490612263093
IPPO,4,3391488,-2512.1804152296763
IPPO,4,3403776,-2411.336833236166
IPPO,4,3411968,-2497.0822674250817
IPPO,4,3424256,-2506.320124003055
IPPO,4,3432448,-2418.2703683040054
IPPO,4,3444736,-2507.605091595638
IPPO,4,3452928,-2405.692382704879
IPPO,4,3465216,-2418.501414517114
IPPO,4,3473408,-2494.231773821288
IPPO,4,3485696,-2396.944050995019
IPPO,4,3493888,-2498.176377618457
IPPO,4,3506176,-2499.207114325141
IPPO,4,3514368,-2494.405761777572
IPPO,4,3526656,-2387.239383314497
IPPO,4,3534848,-2385.6382665135666
IPPO,4,3547136,-2495.089788691549
IPPO,4,3555328,-2495.1712514919423
IPPO,4,3567616,-2487.7461400719003
IPPO,4,3575808,-2389.707995377837
IPPO,4,3588096,-2485.37057567133
IPPO,4,3596288,-2395.35349962436
IPPO,4,3608576,-2499.893033609933
IPPO,4,3616768,-2396.354590421264
IPPO,4,3629056,-2389.0667660239505
IPPO,4,3637248,-2489.301763202757
IPPO,4,3649536,-2500.7553841231484
IPPO,4,3657728,-2521.0268393142283
IPPO,4,3670016,-2530.8218826092225
IPPO,4,3678208,-2383.277347160039
IPPO,4,3690496,-2391.185470299746
IPPO,4,3698688,-2528.2577151016
IPPO,4,3710976,-2401.507724566205
IPPO,4,3719168,-2538.7566389308395
IPPO,4,3731456,-2404.925761080762
IPPO,4,3739648,-2407.778915442529
IPPO,4,3751936,-2532.4829156398987
IPPO,4,3760128,-2401.990418627014
IPPO,4,3772416,-2522.412421827864
IPPO,4,3780608,-2509.2333101562413
IPPO,4,3792896,-2513.318642521708
IPPO,4,3801088,-2519.436945278565
IPPO,4,3813376,-2536.0245900867
IPPO,4,3821568,-2537.0343070043127
IPPO,4,3833856,-2547.996897364293
IPPO,4,3842048,-2555.4180845258884
IPPO,4,3854336,-2582.59345439216
IPPO,4,3862528,-2385.0693989693127
IPPO,4,3874816,-2573.258231922668
IPPO,4,3883008,-2379.0119647740976
IPPO,4,3895296,-2597.6253348798177
IPPO,4,3903488,-2399.241275844154
IPPO,4,3915776,-2400.3648645900485
IPPO,4,3923968,-2597.80064263301
IPPO,4,3936256,-2591.064424489884
IPPO,4,3944448,-2397.110359411943
IPPO,4,3956736,-2583.9870655017694
IPPO,4,3964928,-2410.8573731489973
IPPO,4,3977216,-2572.828229348239
IPPO,4,3985408,-2415.13638440776
IPPO,4,3997696,-2578.165494706558
IPPO,4,4005888,-2572.04147527494
IPPO,4,4018176,-2583.435204988683
IPPO,4,4026368,-2406.380496496509
IPPO,4,4038656,-2410.2550924779093
IPPO,4,4046848,-2581.848897555942
IPPO,4,4059136,-2418.445167359828
IPPO,4,4067328,-2576.81847806273
IPPO,4,4079616,-2589.9084659252885
IPPO,4,4087808,-2590.070583997905
IPPO,4,4100096,-2573.333619503435
IPPO,4,4108288,-2558.638895930065
IPPO,4,4120576,-2551.953575660479
IPPO,4,4128768,-2420.885166409392
IPPO,4,4141056,-2547.650311982733
IPPO,4,4149248,-2556.238602379555
IPPO,4,4161536,-2422.662206093521
IPPO,4,4169728,-2428.079788342057
IPPO,4,4182016,-2435.120886072981
IPPO,4,4190208,-2421.6400561364444
IPPO,4,4202496,-2543.48910353513
IPPO,4,4210688,-2424.765876506363
IPPO,4,4222976,-2433.823616998364
IPPO,4,4231168,-2435.2706688605667
IPPO,4,4243456,-2507.906561985194
IPPO,4,4251648,-2500.831493165474
IPPO,4,4263936,-2429.268352626884
IPPO,4,4272128,-2439.5151710549576
IPPO,4,4284416,-2498.4818479812125
IPPO,4,4292608,-2429.298917220128
IPPO,4,4304896,-2504.150979742448
IPPO,4,4313088,-2494.2798184603093
IPPO,4,4325376,-2419.5702714347112
IPPO,4,4333568,-2423.8631717490366
IPPO,4,4345856,-2498.7573890262247
IPPO,4,4354048,-2433.1245017291712
IPPO,4,4366336,-2493.779363955974
IPPO,4,4374528,-2483.852055243429
IPPO,4,4386816,-2409.6069430024218
IPPO,4,4395008,-2476.5077742173416
IPPO,4,4407296,-2412.089349496652
IPPO,4,4415488,-2482.3017076377005
IPPO,4,4427776,-2488.929582579645
IPPO,4,4435968,-2401.315945356326
IPPO,4,4448256,-2402.50135756408
IPPO,4,4456448,-2410.484852528568
IPPO,4,4468736,-2403.1686013612416
IPPO,4,4476928,-2502.625750859493
IPPO,4,4489216,-2499.024084687468
IPPO,4,4497408,-2519.150473310375
IPPO,4,4509696,-2517.7631276053075
IPPO,4,4517888,-2394.417380017644
IPPO,4,4530176,-2391.3870240986585
IPPO,4,4538368,-2393.7342532073585
IPPO,4,4550656,-2399.2007266584087
IPPO,4,4558848,-2503.081097524537
IPPO,4,4571136,-2378.260360821161
IPPO,4,4579328,-2499.8387857349385
IPPO,4,4591616,-2488.482139920492
IPPO,4,4599808,-2396.2839509733512
IPPO,4,4612096,-2494.6553757913875
IPPO,4,4620288,-2480.866240817569
IPPO,4,4632576,-2417.9944355137263
IPPO,4,4640768,-2411.155599163176
IPPO,4,4653056,-2482.8848692634674
IPPO,4,4661248,-2410.5654259377643
IPPO,4,4673536,-2417.6191247676475
IPPO,4,4681728,-2491.9864186735726
IPPO,4,4694016,-2503.059176389997
IPPO,4,4702208,-2495.655345294547
IPPO,4,4714496,-2395.278437315511
IPPO,4,4722688,-2389.380402173926
IPPO,4,4734976,-2398.1370156832463
IPPO,4,4743168,-2391.1064977966275
IPPO,4,4755456,-2377.9454440555114
IPPO,4,4763648,-2382.465701320076
IPPO,4,4775936,-2501.7083537207545
IPPO,4,4784128,-2380.576144752612
IPPO,4,4796416,-2496.8204728064943
IPPO,4,4804608,-2503.739558609885
IPPO,4,4816896,-2385.866697624792
IPPO,4,4825088,-2503.1243978678
IPPO,4,4837376,-2369.381614548528
IPPO,4,4845568,-2379.621843708028
IPPO,4,4857856,-2507.5176910755213
IPPO,4,4866048,-2492.1605103125885
IPPO,4,4878336,-2398.021061103224
IPPO,4,4886528,-2496.5939854229514
IPPO,4,4898816,-2504.57993744363
IPPO,4,4907008,-2494.975880819635
IPPO,4,4919296,-2383.9752280585926
IPPO,4,4927488,-2491.069368316696
IPPO,4,4939776,-2400.077973015469
IPPO,4,4947968,-2392.5958718333336
IPPO,4,4960256,-2364.419168761569
IPPO,4,4968448,-2507.553849054911
IPPO,4,4980736,-2499.326347728354
IPPO,4,4988928,-2502.1965889469434
IPPO,4,5001216,-2484.658307836913
MADDPG,0,1000,-5741.788098101522
MADDPG,0,6000,-5982.66880177924
MADDPG,0,11000,-6242.93451608253
MADDPG,0,16000,-6447.421095652043
MADDPG,0,21000,-7210.850687276358
MADDPG,0,26000,-6849.867807598409
MADDPG,0,31000,-9344.618987029637
MADDPG,0,36000,-9353.897304626436
MADDPG,0,41000,-4975.375790936919
MADDPG,0,46000,-4955.0979278188015
MADDPG,0,51000,-10051.209028510671
MADDPG,0,56000,-8097.214447285074
MADDPG,0,61000,-11546.273353462342
MADDPG,0,66000,-5545.427695317805
MADDPG,0,71000,-5684.343854675301
MADDPG,0,76000,-7047.468622087686
MADDPG,0,81000,-4700.241639096765
MADDPG,0,86000,-4707.563648441711
MADDPG,0,91000,-6673.577068116219
MADDPG,0,96000,-6386.07270657388
MADDPG,0,101000,-7148.166479808883
MADDPG,0,106000,-7141.189709269072
MADDPG,0,111000,-10012.171203507747
MADDPG,0,116000,-5561.059449768365
MADDPG,0,121000,-4773.145728298827
MADDPG,0,126000,-4701.090425747752
MADDPG,0,131000,-4729.631710997776
MADDPG,0,136000,-5998.911106575732
MADDPG,0,141000,-5600.998767609795
MADDPG,0,146000,-6123.2289613718
MADDPG,0,151000,-6534.603494899721
MADDPG,0,156000,-6880.282363658593
MADDPG,0,161000,-5537.663466823379
MADDPG,0,166000,-6891.504935717766
MADDPG,0,171000,-8000.285383552746
MADDPG,0,176000,-8466.777068486528
MADDPG,0,181000,-8425.25072185035
MADDPG,0,186000,-6414.809868138852
MADDPG,0,191000,-5941.229447128815
MADDPG,0,196000,-6633.762794749669
MADDPG,0,201000,-7400.807725935045
MADDPG,0,206000,-5995.372236393505
MADDPG,0,211000,-5451.560132755085
MADDPG,0,216000,-4661.122656437315
MADDPG,0,221000,-4654.00906062364
MADDPG,0,226000,-4698.084689100764
MADDPG,0,231000,-4662.768874536032
MADDPG,0,236000,-4645.836444797453
MADDPG,0,241000,-4741.3841521999375
MADDPG,0,246000,-4725.505682873463
MADDPG,0,251000,-4721.583573559312
MADDPG,0,256000,-4704.038558689682
MADDPG,0,261000,-4834.166097899759
MADDPG,0,266000,-5168.231866865755
MADDPG,0,271000,-4831.4951209447145
MADDPG,0,276000,-5157.12636212662
MADDPG,0,281000,-6039.823868787047
MADDPG,0,286000,-5942.03997555916
MADDPG,0,291000,-6033.407355288533
MADDPG,0,296000,-5420.711639002917
MADDPG,0,301000,-5644.1706570187
MADDPG,0,306000,-5303.500974675065
MADDPG,0,311000,-5825.533274151218
MADDPG,0,316000,-5988.376915904075
MADDPG,0,321000,-4739.689693604099
MADDPG,0,326000,-4697.41059038091
MADDPG,0,331000,-4631.815734491632
MADDPG,0,336000,-4644.093291003896
MADDPG,0,341000,-4678.954898693663
MADDPG,0,346000,-4702.032855664237
MADDPG,0,351000,-4660.487332760533
MADDPG,0,356000,-4717.844964941403
MADDPG,0,361000,-4662.601871873341
MADDPG,0,366000,-4696.576933099836
MADDPG,0,371000,-4687.914550044025
MADDPG,0,376000,-4708.32099692824
MADDPG,0,381000,-4698.3162123652055
MADDPG,0,386000,-4665.3736955929335
MADDPG,0,391000,-4735.583387830552
MADDPG,0,396000,-4660.960721926994
MADDPG,0,401000,-4702.720845739964
MADDPG,0,406000,-4709.198082697336
MADDPG,0,411000,-4716.743679525881
MADDPG,0,416000,-4695.667308423966
MADDPG,0,421000,-4672.516823396591
MADDPG,0,426000,-4716.394218226998
MADDPG,0,431000,-4720.101581679085
MADDPG,0,436000,-4655.602832439281
MADDPG,0,441000,-4708.348689135884
MADDPG,0,446000,-4683.628875376344
MADDPG,0,451000,-4711.728401627795
MADDPG,0,456000,-4685.457834563499
MADDPG,0,461000,-4658.205654269099
MADDPG,0,466000,-4655.907215994899
MADDPG,0,471000,-4652.237457321424
MADDPG,0,476000,-4656.753288239742
MADDPG,0,481000,-4667.951390226639
MADDPG,0,486000,-4693.713932717212
MADDPG,0,491000,-4712.148263097106
MADDPG,0,496000,-4685.253669568563
MADDPG,0,501000,-4676.097527264788
MADDPG,0,506000,-4698.348414900619
MADDPG,0,511000,-4660.98813449049
MADDPG,0,516000,-4697.5736609589485
MADDPG,0,521000,-4706.457332700779
MADDPG,0,526000,-4704.929787890319
MADDPG,0,531000,-4685.1530179327865
MADDPG,0,536000,-4705.459043452333
MADDPG,0,541000,-4683.139460943803
MADDPG,0,546000,-4630.262068070716
MADDPG,0,551000,-4700.607931809463
MADDPG,0,556000,-4715.390910453327
MADDPG,0,561000,-4678.957529652598
MADDPG,0,566000,-4709.4904638882
MADDPG,0,571000,-4703.028309332449
MADDPG,0,576000,-4682.76836054634
MADDPG,0,581000,-4677.263321716646
MADDPG,0,586000,-4693.324418899319
MADDPG,0,591000,-4705.106726162538
MADDPG,0,596000,-4698.764822078881
MADDPG,0,601000,-4732.424351011048
MADDPG,0,606000,-4691.0237566065325
MADDPG,0,611000,-4725.966498847955
MADDPG,0,616000,-4704.271861523839
MADDPG,0,621000,-4662.701269086697
MADDPG,0,626000,-4687.037799792071
MADDPG,0,631000,-4691.946711307361
MADDPG,0,636000,-4674.053729451481
MADDPG,0,641000,-4704.684718415302
MADDPG,0,646000,-4664.593988952246
MADDPG,0,651000,-4680.683243488185
MADDPG,0,656000,-4698.724262354319
MADDPG,0,661000,-4672.221510341998
MADDPG,0,666000,-4708.071046525656
MADDPG,0,671000,-4668.920535502336
MADDPG,0,676000,-4686.8362855386185
MADDPG,0,681000,-4708.81098318631
MADDPG,0,686000,-4663.8910959955065
MADDPG,0,691000,-4665.494449793638
MADDPG,0,696000,-4677.728664935138
MADDPG,0,701000,-4664.567386320308
MADDPG,0,706000,-4704.503603054322
MADDPG,0,711000,-4692.132550327646
MADDPG,0,716000,-4684.993280400638
MADDPG,0,721000,-4710.251209751446
MADDPG,0,726000,-4671.25320213941
MADDPG,0,731000,-4720.878258994298
MADDPG,0,736000,-4723.778419653003
MADDPG,0,741000,-4669.630717962605
MADDPG,0,746000,-4654.101130398315
MADDPG,0,751000,-4674.345018978832
MADDPG,0,756000,-4693.023003246129
MADDPG,0,761000,-4729.11145511581
MADDPG,0,766000,-4711.0801540592565
MADDPG,0,771000,-4733.271020254415
MADDPG,0,776000,-4733.779483055191
MADDPG,0,781000,-4693.418815247677
MADDPG,0,786000,-4689.12790864133
MADDPG,0,791000,-4675.059433955001
MADDPG,0,796000,-4706.177517168573
MADDPG,0,801000,-4680.060306048586
MADDPG,0,806000,-4668.492431889535
MADDPG,0,811000,-4707.160517499848
MADDPG,0,816000,-4681.532797851158
MADDPG,0,821000,-4657.712974115135
MADDPG,0,826000,-4709.02112920624
MADDPG,0,831000,-4678.884339088103
MADDPG,0,836000,-4745.655977497951
MADDPG,0,841000,-4698.852625451584
MADDPG,0,846000,-4704.392062708818
MADDPG,0,851000,-4692.453767171954
MADDPG,0,856000,-4652.139348949241
MADDPG,0,861000,-4701.248622194577
MADDPG,0,866000,-4679.590226680938
MADDPG,0,871000,-4670.996497621491
MADDPG,0,876000,-4669.980186737955
MADDPG,0,881000,-4676.180980158139
MADDPG,0,886000,-4677.942491909736
MADDPG,0,891000,-4721.316660738267
MADDPG,0,896000,-4687.466813182176
MADDPG,0,901000,-4704.596939837984
MADDPG,0,906000,-4702.683408277432
MADDPG,0,911000,-4709.500876378773
MADDPG,0,916000,-4663.757835871147
MADDPG,0,921000,-4728.12764553719
MADDPG,0,926000,-4710.696070594247
MADDPG,0,931000,-4653.000642137549
MADDPG,0,936000,-4693.798853786356
MADDPG,0,941000,-4670.79884436426
MADDPG,0,946000,-4710.638673296711
MADDPG,0,951000,-4683.264961003038
MADDPG,0,956000,-4633.273377900287
MADDPG,0,961000,-4675.918396430077
MADDPG,0,966000,-4735.41234986416
MADDPG,0,971000,-4682.102242794439
MADDPG,0,976000,-4689.901228654482
MADDPG,0,981000,-4705.123185792785
MADDPG,0,986000,-4705.841801562724
MADDPG,0,991000,-4694.451916252698
MADDPG,0,996000,-4713.105512403815
MADDPG,0,1001000,-4699.842386517052
MADDPG,0,1006000,-4646.64179522547
MADDPG,0,1011000,-4700.280679259887
MADDPG,0,1016000,-4713.679688849743
MADDPG,0,1021000,-4678.167332159504
MADDPG,0,1026000,-4735.041839380072
MADDPG,0,1031000,-4653.783513648943
MADDPG,0,1036000,-4707.330302429689
MADDPG,0,1041000,-4680.684891243412
MADDPG,0,1046000,-4714.189931568922
MADDPG,0,1051000,-4660.749924398856
MADDPG,0,1056000,-4698.123374821055
MADDPG,0,1061000,-4698.995101688175
MADDPG,0,1066000,-4696.100366849997
MADDPG,0,1071000,-4700.522917058456
MADDPG,0,1076000,-4710.082830456852
MADDPG,0,1081000,-4729.04123470557
MADDPG,0,1086000,-4692.295389590544
MADDPG,0,1091000,-4654.817376989937
MADDPG,0,1096000,-4716.202871873423
MADDPG,0,1101000,-4684.542883106841
MADDPG,0,1106000,-4716.237548249169
MADDPG,0,1111000,-4765.8076489131845
MADDPG,0,1116000,-4655.928272893916
MADDPG,0,1121000,-4742.889328131129
MADDPG,0,1126000,-4696.573506379907
MADDPG,0,1131000,-4665.28365667098
MADDPG,0,1136000,-4630.867199889692
MADDPG,0,1141000,-4682.232493701682
MADDPG,0,1146000,-4708.015792529331
MADDPG,0,1151000,-4698.08153112531
MADDPG,0,1156000,-4664.734888782348
MADDPG,0,1161000,-4662.026169436509
MADDPG,0,1166000,-4713.679486250063
MADDPG,0,1171000,-4650.138288000952
MADDPG,0,1176000,-4687.828044825529
MADDPG,0,1181000,-4737.590755374235
MADDPG,0,1186000,-4663.692689123067
MADDPG,0,1191000,-4676.815291393485
MADDPG,0,1196000,-4667.384596380955
MADDPG,0,1201000,-4657.928997825356
MADDPG,0,1206000,-4675.559629591518
MADDPG,0,1211000,-4680.602997104797
MADDPG,0,1216000,-4657.70455654953
MADDPG,0,1221000,-4746.963895893634
MADDPG,0,1226000,-4667.169027660899
MADDPG,0,1231000,-4683.126321366581
MADDPG,0,1236000,-4669.2758276047225
MADDPG,0,1241000,-4724.852145080586
MADDPG,0,1246000,-4661.095022760596
MADDPG,0,1251000,-4668.04344652192
MADDPG,0,1256000,-4690.51420256214
MADDPG,0,1261000,-4679.998040365078
MADDPG,0,1266000,-4671.997443965114
MADDPG,0,1271000,-4675.592869673732
MADDPG,0,1276000,-4682.903274058312
MADDPG,0,1281000,-4688.459530182511
MADDPG,0,1286000,-4683.66348345353
MADDPG,0,1291000,-4711.977274312264
MADDPG,0,1296000,-4699.117880938352
MADDPG,0,1301000,-4714.419006829426
MADDPG,0,1306000,-4717.758543430788
MADDPG,0,1311000,-4678.157386582416
MADDPG,0,1316000,-4714.231367898579
MADDPG,0,1321000,-4677.1812661390695
MADDPG,0,1326000,-4687.239967299295
MADDPG,0,1331000,-4703.261249912332
MADDPG,0,1336000,-4651.150664290284
MADDPG,0,1341000,-4685.549961563386
MADDPG,0,1346000,-4703.008803825217
MADDPG,0,1351000,-4666.887533561095
MADDPG,0,1356000,-4693.561680962599
MADDPG,0,1361000,-4662.364887336852
MADDPG,0,1366000,-4693.487675876509
MADDPG,0,1371000,-4690.761716761593
MADDPG,0,1376000,-4685.143410559411
MADDPG,0,1381000,-4695.707121129843
MADDPG,0,1386000,-4711.977180471709
MADDPG,0,1391000,-4679.799777408269
MADDPG,0,1396000,-4719.656205047892
MADDPG,0,1401000,-4689.331892590436
MADDPG,0,1406000,-4667.871369456937
MADDPG,0,1411000,-4709.921874631582
MADDPG,0,1416000,-4667.625964343538
MADDPG,0,1421000,-4730.247797087713
MADDPG,0,1426000,-4710.381191699942
MADDPG,0,1431000,-4686.008569583191
MADDPG,0,1436000,-4679.324959262996
MADDPG,0,1441000,-4695.542895554767
MADDPG,0,1446000,-4707.423306163421
MADDPG,0,1451000,-4681.7002041162505
MADDPG,0,1456000,-4672.826153419315
MADDPG,0,1461000,-4677.446284762368
MADDPG,0,1466000,-4689.573305957813
MADDPG,0,1471000,-4713.646685780544
MADDPG,0,1476000,-4710.07159143591
MADDPG,0,1481000,-4714.543299056961
MADDPG,0,1486000,-4677.685601832107
MADDPG,0,1491000,-4708.853690329425
MADDPG,0,1496000,-4667.4220263575335
MADDPG,0,1501000,-4710.6641538017175
MADDPG,0,1506000,-4702.358532137606
MADDPG,0,1511000,-4681.816002233693
MADDPG,0,1516000,-4669.322703424563
MADDPG,0,1521000,-4682.542366361716
MADDPG,0,1526000,-4683.201487040839
MADDPG,0,1531000,-4683.520792820171
MADDPG,0,1536000,-4718.469180480624
MADDPG,0,1541000,-4685.004474670149
MADDPG,0,1546000,-4716.196320238474
MADDPG,0,1551000,-4698.512599258618
MADDPG,0,1556000,-4727.269366928916
MADDPG,0,1561000,-4666.572484250822
MADDPG,0,1566000,-4691.633376072097
MADDPG,0,1571000,-4718.540977606361
MADDPG,0,1576000,-4686.81118322719
MADDPG,0,1581000,-4677.474306376531
MADDPG,0,1586000,-4715.484107946343
MADDPG,0,1591000,-4687.875003402935
MADDPG,0,1596000,-4702.07891183465
MADDPG,0,1601000,-4753.533590056618
MADDPG,0,1606000,-4710.141080051832
MADDPG,0,1611000,-4663.538159610449
MADDPG,0,1616000,-4677.251957842109
MADDPG,0,1621000,-4699.649562957039
MADDPG,0,1626000,-4706.197279944704
MADDPG,0,1631000,-4681.368931911487
MADDPG,0,1636000,-4661.585543350698
MADDPG,0,1641000,-4703.810636026683
MADDPG,0,1646000,-4698.080203762517
MADDPG,0,1651000,-4711.781562681184
MADDPG,0,1656000,-4659.041236942736
MADDPG,0,1661000,-4701.45676073875
MADDPG,0,1666000,-4707.0004077368185
MADDPG,0,1671000,-4692.998121136061
MADDPG,0,1676000,-4715.645483171743
MADDPG,0,1681000,-4676.045402696292
MADDPG,0,1686000,-4697.792924369851
MADDPG,0,1691000,-4704.821722033231
MADDPG,0,1696000,-4691.296892343004
MADDPG,0,1701000,-4690.532057292631
MADDPG,0,1706000,-4694.432745579131
MADDPG,0,1711000,-4689.311033107776
MADDPG,0,1716000,-4660.967199123725
MADDPG,0,1721000,-4641.493354375996
MADDPG,0,1726000,-4716.390442023696
MADDPG,0,1731000,-4680.870206508166
MADDPG,0,1736000,-4664.599373259559
MADDPG,0,1741000,-4722.054668634991
MADDPG,0,1746000,-4652.84427867962
MADDPG,0,1751000,-4708.302250703586
MADDPG,0,1756000,-4691.783537897342
